Date,Product,Sales,Production,Factory_Issue,Delivery,Group,Sub-Group,holiday_type,holiday_name,Rainfall,Sunshine,Humidity,Temperature,category,scope_or_location,typical_rain_mm,Sales_lag_1,Sales_lag_2,Sales_lag_3,Sales_lag_7,Sales_lag_14,Sales_lag_21,Sales_lag_28,production_sales_ratio,delivery_sales_ratio,factory_issue_rate,inventory_proxy,interest_rate_value,stock_market_close,inflation_rate,balance_of_trade,exports,imports,currency_log_return,currency_momentum_5d
2023-01-11,0,0.049673515435369756,0.10605016172649663,0.1480858439108936,0.13987146946049583,0,0,2,13,0.0,0.5523809523809523,0.3492063492063492,0.2657004830917874,4,6,,0.08252709309083454,0.07705719462582479,0.11356876687976485,0.031103210146661665,,,,1.3764624904497849,1.7825189251324713,1.45249999927375,0.6184684612566068,,0.16693046322676253,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.41414075016589136,0.7836557915536659
2023-01-12,0,0.06905746812074803,0.10605016172649663,0.10327776928174542,0.09850407733434147,0,0,2,13,0.0,0.41904761904761906,0.6190476190476191,0.14492753623188404,4,6,,0.049673515435369756,0.08252709309083454,0.07705719462582479,0.11979077638371344,,,,0.9900990094108421,0.9029702965826879,1.0129999994935,0.6182817754944218,,0.19610636277302973,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5730544838308012,0.7883509915796496
2023-01-13,0,0.0,0.10605016172649663,0.04485905082326554,0.029054382459361684,0,0,2,13,0.0,0.40952380952380946,0.6031746031746033,0.25120772946859893,1,4,0.0,0.06905746812074803,0.049673515435369756,0.08252709309083454,0.0,,,,2000000000.0,538000000.0,0.43999999978,0.6369503517129325,,0.38313812387886514,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5424926516442478,0.7719098939486295
2023-01-14,0,0.011575672626576876,0.07953762129487248,0.053015241882041084,0.06577739374628723,0,0,2,13,0.0,0.0,0.8412698412698412,0.33333333333333326,4,6,,0.0,0.06905746812074803,0.049673515435369756,0.0003418686540631091,,,,4.4300058935912405,3.597164785596087,0.6933333328711111,0.6477911939230215,,,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5662655032058588,0.6425795281696908
2023-01-15,0,0.08997982974941032,0.053025080863248315,0.05658357547025539,0.04865798995517635,0,0,2,13,0.0,0.49523809523809526,0.5238095238095237,0.3623188405797101,4,6,,0.011575672626576876,0.0,0.06905746812074803,0.11356876687976485,0.09032169840347343,,,0.37993920958209,0.3423252278334631,1.10999999889,0.6325576357287168,0.0,,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5662655032058588,0.5842423982305194
2023-01-16,0,0.07873235103073403,0.03711755660427382,0.13253810470510272,0.13252686720311074,0,0,2,13,0.0,0.3142857142857142,0.4444444444444444,0.28985507246376807,4,6,,0.08997982974941032,0.011575672626576876,0.0,0.07705719462582479,0.03657994598475268,,,0.3039513676491744,1.0655666517301057,3.7142857089795918,0.6175947718895806,,0.3597657486546382,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.550966050839104,0.6788695876079441
2023-01-17,0,0.05969026699941885,0.053025080863248315,0.09104348269358209,0.10746881244262035,0,0,2,13,0.0,0.38095238095238093,0.4126984126984127,0.26086956521739113,4,6,,0.07873235103073403,0.08997982974941032,0.011575672626576876,0.08252709309083454,0.0805100680318622,,,0.5727376858117195,1.1397479947653217,1.785999998214,0.6106313929600761,,0.5479582146248774,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5305151857930733,0.6494497786136061
2023-01-18,0,0.05801511059450962,0.10605016172649663,0.09048274455829128,0.11144353837014641,0,0,2,13,0.0,0.3714285714285714,0.4920634920634921,0.2222222222222221,4,6,,0.05969026699941885,0.07873235103073403,0.08997982974941032,0.049673515435369756,0.031103210146661665,,,1.178550382334384,1.2160282844926174,0.8874999995562499,0.6134596822571804,,0.42360451619710915,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.9038443711576394,0.8993574888544077
2023-01-19,0,0.049810262896995,0.1325627021581208,0.09685476882295968,0.09456175406383328,0,0,2,13,0.0,0.5428571428571428,0.4285714285714286,0.23671497584541046,4,6,,0.05801511059450962,0.05969026699941885,0.07873235103073403,0.06905746812074803,0.11979077638371344,,,1.7158544943611156,1.2017844878505253,0.7599999996960001,0.6231953447551337,,0.46196053603460996,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.4656672257583092,0.8297845940444958
2023-01-20,0,0.0,0.15907524258974495,0.05046643217617373,0.03861316627963495,0,0,2,13,0.0,0.41904761904761906,0.5238095238095237,0.27053140096618344,1,4,0.0,0.049810262896995,0.05801511059450962,0.05969026699941885,0.0,0.0,,,3000000000.0,715000000.0,0.32999999989,0.6511982090828998,,0.4117864303049501,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5662655032058588,0.8297845940444958
2023-01-21,0,0.01733274076099963,0.026512540431624158,0.06315950451139318,0.06647945131500786,0,0,2,13,0.0,0.41904761904761906,0.5396825396825395,0.26086956521739113,4,6,,0.0,0.049810262896995,0.05801511059450962,0.011575672626576876,0.0003418686540631091,,,0.9861932919404471,2.4280078847573807,2.477999995044,0.651132869066135,,,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5662655032058588,0.840365562398715
2023-01-22,0,0.03969095073672697,0.026512540431624158,0.03593821685272978,0.04158340983960687,0,0,2,13,0.0,0.5428571428571428,0.5555555555555556,0.32367149758454095,4,6,,0.01733274076099963,0.0,0.049810262896995,0.08997982974941032,0.11356876687976485,0.09032169840347343,,0.43066322098995413,0.6632213603245294,1.40999999718,0.6449629046259172,,,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5662655032058588,0.8650901713670693
2023-01-23,0,0.03828928925506822,0.026512540431624158,0.027017382882194015,0.04576335259491281,0,0,2,13,0.0,0.29523809523809524,0.6031746031746033,0.367149758454106,4,6,,0.03969095073672697,0.01733274076099963,0.0,0.07873235103073403,0.07705719462582479,0.03657994598475268,,0.44642857102997446,0.7566071421816006,1.05999999788,0.6391756459981789,,0.4517779888150244,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.6333946108962933,0.6780494665017311
2023-01-24,0,0.029537451711052626,0.026512540431624158,0.0418004791762247,0.0521142733704164,0,0,2,13,0.0,0.42857142857142855,0.5873015873015872,0.38647342995169087,4,6,,0.03828928925506822,0.03969095073672697,0.01733274076099963,0.05969026699941885,0.08252709309083454,0.0805100680318622,,0.5787037030339077,1.116898146855442,1.63999999672,0.6357779651264099,,0.5983961169146355,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.6831313182984722,0.828445743844731
2023-01-25,0,0.008444155755358795,0.10605016172649663,0.06168119488199011,0.04530971539666255,0,0,2,13,0.0,0.41904761904761906,0.6507936507936507,0.4057971014492753,4,6,,0.029537451711052626,0.03828928925506822,0.03969095073672697,0.05801511059450962,0.049673515435369756,0.031103210146661665,,8.097165959120785,3.3967611198511696,0.6049999996975,0.6521409721819346,,0.6094755724385337,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.2979990027481901,0.6429149624941682
2023-01-26,0,0.04140029400704251,0.0,0.030330835499821584,0.01803747907328402,0,0,2,13,0.0,0.0,0.6825396825396826,0.4347826086956522,4,6,,0.008444155755358795,0.029537451711052626,0.03828928925506822,0.049810262896995,0.06905746812074803,0.11979077638371344,,0.0,0.2758051195080057,595000000.0,0.6408371492816264,,0.6245647356758468,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.717666188570915,0.7476223613116437
2023-01-27,0,0.0,0.0,0.05505428964673497,0.0452017065399363,0,0,2,13,0.0,0.43809523809523804,0.5714285714285714,0.4685990338164251,4,6,,0.04140029400704251,0.008444155755358795,0.029537451711052626,0.0,0.0,0.0,,0.0,837000000.0,1080000000.0,0.6408371492816264,,0.5827266012451204,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5662655032058588,0.7476223613116437
2023-01-28,0,0.0005128029810946637,0.0,0.023194168323392973,0.022897877625965343,0,0,2,13,0.0,0.5619047619047619,0.6349206349206349,0.43961352657004815,4,6,,0.0,0.04140029400704251,0.008444155755358795,0.01733274076099963,0.011575672626576876,0.0003418686540631091,,0.0,28.26666478222235,455000000.0,0.6406971349599875,,,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5662655032058588,0.7011964535672004
2023-01-29,0,0.08355269905302387,0.07953762129487248,0.03619309782331651,0.061133012907058415,0,0,2,13,0.0,0.40952380952380946,0.7301587301587302,0.3091787439613526,4,6,,0.0005128029810946637,0.0,0.04140029400704251,0.03969095073672697,0.08997982974941032,0.11356876687976485,0.09032169840347343,0.6137479539223617,0.46317512256007565,0.47333333301777775,0.6318855669848504,,,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.5662655032058588,0.6203730710341125
2023-01-30,0,0.019452326416190907,0.06363009703589798,0.07238619564663303,0.07593022627855489,0,0,2,13,0.0,0.5428571428571428,0.6825396825396826,0.3913043478260868,4,6,,0.08355269905302387,0.0005128029810946637,0.0,0.03828928925506822,0.07873235103073403,0.07705719462582479,0.03657994598475268,2.108963089439432,2.4710017531265347,1.1833333323472222,0.6377755027817906,,0.5326580141394928,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.6331405739304662,0.8521540703703101
2023-01-31,0,0.07182660421865922,0.06363009703589798,0.05046643217617373,0.041421396554517494,0,0,2,13,0.0,0.41904761904761906,0.4920634920634921,0.5217391304347826,4,6,,0.019452326416190907,0.08355269905302387,0.0005128029810946637,0.029537451711052626,0.05969026699941885,0.08252709309083454,0.0805100680318622,0.5711565918271506,0.36506425494285377,0.8249999993124999,0.6293653091953515,,0.4704547852696024,0.0,0.6001353179972937,0.8237012309618192,0.4812447765596577,0.6992611740145216,0.8394253221830015
2023-02-01,0,0.006167310519298488,0.03711755660427382,0.07391548147015344,0.0860290543824594,0,0,2,13,0.0,0.028571428571428567,0.46031746031746024,0.4347826086956522,4,6,,0.07182660421865922,0.019452326416190907,0.08355269905302387,0.008444155755358795,0.05801511059450962,0.049673515435369756,0.031103210146661665,3.8802660538787914,8.830376891184164,2.0714285684693876,0.6342154052969207,,0.5238999683444163,0.15328467153284553,1.0,0.4196745253494676,0.0,0.3797900371666309,0.7104605097373733
2023-02-02,0,0.010495367679737449,0.10605016172649663,0.003058571647040832,0.010638872387535784,0,0,2,13,0.0,0.7238095238095237,0.46031746031746024,0.32367149758454095,4,6,,0.006167310519298488,0.07182660421865922,0.019452326416190907,0.04140029400704251,0.049810262896995,0.06905746812074803,0.11979077638371344,6.514657959235642,0.6416938089847107,0.029999999984999998,0.6500183550658899,,0.6164925609370044,0.15328467153284553,1.0,0.4196745253494676,0.0,0.8518349654417716,0.9079578691471415
2023-02-03,0,0.0,0.10605016172649663,0.016822144058724574,0.011934978668250803,0,0,2,13,0.0,0.7047619047619048,0.5555555555555556,0.35748792270531393,4,6,,0.010495367679737449,0.006167310519298488,0.07182660421865922,0.0,0.0,0.0,0.0,2000000000.0,221000000.0,0.1649999999175,0.6686869312844006,,0.5732299250817761,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.9079578691471415
2023-02-04,0,0.0075211103893884,0.026512540431624158,0.011724524646989856,0.010552465302154783,0,0,2,13,0.0,0.7047619047619048,0.5396825396825395,0.3526570048309179,4,6,,0.0,0.010495367679737449,0.006167310519298488,0.0005128029810946637,0.01733274076099963,0.011575672626576876,0.0003418686540631091,2.2727272623966943,0.8881818141446282,0.45999999908,0.6713005319549921,,,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.8617076511615067
2023-02-05,0,0.025024785477419587,0.026512540431624158,0.017331905999898048,0.024031970621590983,0,0,2,13,0.0,0.7904761904761906,0.4444444444444444,0.367149758454106,4,6,,0.0075211103893884,0.0,0.010495367679737449,0.08355269905302387,0.03969095073672697,0.08997982974941032,0.11356876687976485,0.6830601083564752,0.607923496437263,0.67999999864,0.6691349771136448,,,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.7697290005313397
2023-02-06,0,0.049229086185087714,0.026512540431624158,0.05403476576438803,0.04930604309553386,0,0,2,13,0.0,0.6761904761904761,0.5238095238095237,0.3478260869565216,4,6,,0.025024785477419587,0.0075211103893884,0.0,0.019452326416190907,0.03828928925506822,0.07873235103073403,0.07705719462582479,0.34722222198109565,0.6340277773374806,2.11999999576,0.6603607462909448,,0.5425767647989872,0.15328467153284553,1.0,0.4196745253494676,0.0,0.3874942740816687,0.7750571838569442
2023-02-07,0,0.036990188369628405,0.0,0.06575929041137789,0.07398606685748235,0,0,2,13,0.0,0.6476190476190475,0.6031746031746033,0.4251207729468599,4,6,,0.049229086185087714,0.025024785477419587,0.0075211103893884,0.07182660421865922,0.029537451711052626,0.05969026699941885,0.08252709309083454,0.0,1.26617375114032,1290000000.0,0.6502610465567306,,0.5672681228236769,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5679291150074529,0.5787103639177666
2023-02-08,0,0.019452326416190907,0.0,0.0699903145231177,0.04007128584543935,0,0,2,13,0.0,0.5714285714285714,0.6507936507936507,0.4541062801932366,4,6,,0.036990188369628405,0.049229086185087714,0.025024785477419587,0.006167310519298488,0.008444155755358795,0.05801511059450962,0.049673515435369756,0.0,1.304042176970049,1373000000.0,0.6449498366225642,,0.621399176954732,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5945229684695053,0.598252981428364
2023-02-09,0,0.06365594338655091,0.0,0.02803690676454096,0.05103418480315389,0,0,2,13,0.0,0.2666666666666666,0.6507936507936507,0.48309178743961356,4,6,,0.019452326416190907,0.036990188369628405,0.049229086185087714,0.010495367679737449,0.04140029400704251,0.049810262896995,0.06905746812074803,0.0,0.5075187967199147,550000000.0,0.6275693921631308,,0.5562414266117983,0.15328467153284553,1.0,0.4196745253494676,0.0,0.2698178753769324,0.3932323771904513
2023-02-10,0,0.0,0.053025080863248315,0.08411072029362288,0.045525733110115055,0,0,2,13,0.0,0.6952380952380952,0.3650793650793651,0.4347826086956522,4,6,,0.06365594338655091,0.019452326416190907,0.036990188369628405,0.0,0.0,0.0,0.0,1000000000.0,843000000.0,1.64999999835,0.6369036802723862,,0.41299989448137353,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.39323237719045123
2023-02-11,0,0.050425626474308594,0.053025080863248315,0.03721262170566345,0.06318518118485719,0,0,2,13,0.0,0.7333333333333333,0.4285714285714286,0.5120772946859903,4,6,,0.0,0.06365594338655091,0.019452326416190907,0.0075211103893884,0.0005128029810946637,0.01733274076099963,0.011575672626576876,0.6779661012352771,0.7932203384452743,0.72999999927,0.6324698934204899,,,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.5168690063104749
2023-02-12,0,0.05223753034084307,0.053025080863248315,0.08538512514655655,0.08197872225522497,0,0,2,13,0.0,0.38095238095238093,0.4920634920634921,0.5265700483091785,4,6,,0.050425626474308594,0.0,0.06365594338655091,0.025024785477419587,0.08355269905302387,0.03969095073672697,0.08997982974941032,0.6544502613517995,0.9934554967320317,1.674999998325,0.6275413892988031,,,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.5157184668398843
2023-02-13,0,0.06033981744213876,0.10605016172649663,0.03313452617627568,0.039693254846897466,0,0,2,13,0.0,0.7809523809523808,0.0,0.41545893719806737,4,6,,0.05223753034084307,0.050425626474308594,0.0,0.049229086185087714,0.019452326416190907,0.03828928925506822,0.07873235103073403,1.1331444752786717,0.41643059466491184,0.3249999998375,0.6297349470044781,,0.4906088424606949,0.15328467153284553,1.0,0.4196745253494676,0.0,0.9372949285580303,0.7527765768603076
2023-02-14,0,0.12385901336706442,0.07953762129487248,0.0664219809349034,0.07566020413673925,0,0,2,13,0.0,0.7619047619047619,0.12698412698412698,0.37681159420289856,1,5,0.05803449219819326,0.06033981744213876,0.05223753034084307,0.050425626474308594,0.036990188369628405,0.07182660421865922,0.029537451711052626,0.05969026699941885,0.41402152900523836,0.3866961080908926,0.8686666660875555,0.609918253348529,,0.4130526537933932,0.15328467153284553,1.0,0.4196745253494676,0.0,0.6075642281235613,0.9863590204993065
2023-02-15,0,0.0414755051109364,0.07953762129487248,0.08798491104654127,0.09142949721877199,0,0,2,13,0.0,0.7523809523809524,0.31746031746031744,0.38647342995169087,4,6,,0.12385901336706442,0.06033981744213876,0.05223753034084307,0.019452326416190907,0.006167310519298488,0.008444155755358795,0.05801511059450962,1.2363996033330038,1.3954830189618503,1.1506666658995555,0.6125953271782634,,0.35422602089268906,0.15328467153284553,1.0,0.4196745253494676,0.0,0.41713621018652014,0.8832224968970952
2023-02-16,0,0.011445762538032892,0.1325627021581208,0.09481572105826579,0.10093427661068213,0,0,2,13,0.0,0.6761904761904761,0.4126984126984127,0.41545893719806737,4,6,,0.0414755051109364,0.12385901336706442,0.06033981744213876,0.06365594338655091,0.010495367679737449,0.04140029400704251,0.049810262896995,7.4671445416154585,5.582437259311717,0.7439999997024,0.6328059277924231,,0.360504379022899,0.15328467153284553,1.0,0.4196745253494676,0.0,0.49122625521192487,0.8313260048322202
2023-02-17,0,0.0,0.1325627021581208,0.0382321455880104,0.03143057730733922,0,0,2,13,0.0,0.4666666666666667,0.46031746031746024,0.4347826086956522,4,6,,0.011445762538032892,0.0414755051109364,0.12385901336706442,0.0,0.0,0.0,0.0,2500000000.0,582000000.0,0.29999999988000003,0.6561416480655614,,0.26411311596496745,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.8313260048322202
2023-02-18,0,0.00037605551946942004,0.053025080863248315,0.039761431411530816,0.048928012096991984,0,0,2,13,0.0,0.6095238095238096,0.5714285714285714,0.5169082125603864,4,6,,0.0,0.011445762538032892,0.0414755051109364,0.050425626474308594,0.0075211103893884,0.0005128029810946637,0.01733274076099963,90.90908264462885,82.36362887603374,0.77999999922,0.665373259005615,,,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.5747252773011995
2023-02-19,0,0.03750299135072307,0.053025080863248315,0.0,0.02046767834962468,0,0,2,13,0.0,0.2857142857142857,0.6349206349206349,0.541062801932367,4,6,,0.00037605551946942004,0.0,0.011445762538032892,0.05223753034084307,0.025024785477419587,0.08355269905302387,0.03969095073672697,0.9115770274279151,0.3454876933951798,0.0,0.6644678330590171,,,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.5461634379001135
2023-02-20,0,0.07702300776041848,0.053025080863248315,0.04689809858795942,0.06664146460009725,0,0,2,13,0.0,0.3047619047619048,0.6190476190476191,0.5603864734299516,4,6,,0.03750299135072307,0.00037605551946942004,0.0,0.06033981744213876,0.049229086185087714,0.019452326416190907,0.03828928925506822,0.44385264072620834,0.5477141586561411,0.91999999908,0.6527719700581203,,0.21610214202807043,0.15328467153284553,1.0,0.4196745253494676,0.0,0.6329827748984246,0.6954410470481612
2023-02-21,0,0.0,0.0,0.04893714635265331,0.057136685208187106,0,0,0,8,0.0,0.3333333333333333,0.6825396825396826,0.5845410628019322,3,1,0.05803449219819326,0.07702300776041848,0.03750299135072307,0.00037605551946942004,0.12385901336706442,0.036990188369628405,0.07182660421865922,0.029537451711052626,0.0,1058000000.0,960000000.0,0.6527719700581203,,0.21610214202807043,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.7473375391130364
2023-02-22,0,0.08321083039896075,0.053025080863248315,0.02395881123515318,0.04817195009990822,0,0,2,13,0.0,0.41904761904761906,0.6666666666666665,0.6231884057971012,4,6,,0.0,0.07702300776041848,0.03750299135072307,0.0414755051109364,0.019452326416190907,0.006167310519298488,0.008444155755358795,0.4108463432987484,0.3664749382224836,0.46999999953,0.6393866009094481,,0.2132531391790664,0.15328467153284553,1.0,0.4196745253494676,0.0,0.6459951604704276,0.8024778774850359
2023-02-23,0,0.012478205873303483,0.053025080863248315,0.06066167099964317,0.05281633093913704,0,0,2,13,0.0,0.5809523809523809,0.5555555555555556,0.6521739130434782,4,6,,0.08321083039896075,0.0,0.07702300776041848,0.011445762538032892,0.06365594338655091,0.010495367679737449,0.04140029400704251,2.7397260198911617,2.679452047453556,1.18999999881,0.6453138738588252,,0.1437163659385874,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5596350870885415,0.7978923392951144
2023-02-24,0,0.0,0.07953762129487248,0.015190905846969464,0.021331749203434693,0,0,2,13,0.0,0.6285714285714284,0.6190476190476191,0.6328502415458935,4,6,,0.012478205873303483,0.08321083039896075,0.0,0.0,0.0,0.0,0.0,1500000000.0,395000000.0,0.1986666665342222,0.6593153060227082,,0.022211670359816083,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.7978923392951144
2023-02-25,0,0.0002734949232504873,0.053025080863248315,0.022939287352806238,0.03143057730733922,0,0,2,13,0.017391304347826087,0.7238095238095237,0.3650793650793651,0.5797101449275363,4,6,,0.0,0.012478205873303483,0.08321083039896075,0.00037605551946942004,0.050425626474308594,0.0075211103893884,0.0005128029810946637,124.99998437500196,72.74999090625114,0.44999999955,0.6685749198270895,,,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.7517512537492778
2023-02-26,0,0.03158866363543128,0.053025080863248315,0.05148595605852067,0.05940487119943839,0,0,2,13,0.0,0.7809523809523808,0.33333333333333326,0.5797101449275363,4,6,,0.0002734949232504873,0.0,0.012478205873303483,0.03750299135072307,0.05223753034084307,0.025024785477419587,0.08355269905302387,1.082251081079815,1.1904761891877964,1.00999999899,0.6692843257233929,,,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5662655032058588,0.7517512537492778
2023-02-27,0,0.029332330518614762,0.026512540431624158,0.0418004791762247,0.04223146297996438,0,0,2,13,0.0,0.638095238095238,0.38095238095238093,0.6328502415458935,4,6,,0.03158866363543128,0.0002734949232504873,0.0,0.07702300776041848,0.06033981744213876,0.049229086185087714,0.019452326416190907,0.5827505820713863,0.9114219103596481,1.63999999672,0.6659426505802795,,0.11248285322358953,0.15328467153284553,1.0,0.4196745253494676,0.0,0.5679233404742393,0.6977574612308602
2023-02-28,0,0.028682780075894854,0.0,0.03410307386450528,0.036723011286925546,0,0,2,13,0.0,0.7428571428571428,0.2222222222222222,0.608695652173913,4,6,,0.029332330518614762,0.03158866363543128,0.0002734949232504873,0.0,0.12385901336706442,0.036990188369628405,0.07182660421865922,0.0,0.8104886760304069,669000000.0,0.6581111828566143,0.0,0.20613063205655635,0.15328467153284553,1.0,0.4196745253494676,0.0,0.20620386325222928,0.45332749699690367
2023-03-01,0,0.005052818707052753,0.0,0.039404598052709384,0.04930604309553386,0,0,2,13,0.0,0.7333333333333333,0.2857142857142857,0.6135265700483091,4,6,,0.028682780075894854,0.029332330518614762,0.03158866363543128,0.08321083039896075,0.0414755051109364,0.019452326416190907,0.006167310519298488,0.0,6.177266534659902,773000000.0,0.6567315750740663,,0.194207027540358,0.554744525547445,0.49391069012178623,0.6312330481952846,0.46743031316061145,0.5611891256109263,0.44981671834950815
